Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3
17APR09KV,3C418,0.0183416297459605,0.2751244461894089,0.028913451949073,0.0071702128735472,0.1075531931032084,0.1017997061648756,-0.0285289103867057,-0.4279336558005866,-0.0611008566026001,0.0077655617252845,0.1164834258792688,0.1102522220442927,-0.0556601061325712,-0.8349015919885687,0.0289286456677118,0.0071703542458834,0.1075553136882512,0.1018017133106239,-0.029523753384141,-0.4428563007621164,-0.0550710591197329,0.0077423382304241,0.1161350734563629,0.1099225045038788
17APR23KV,3C418,-0.0095912788221719,-0.1438691823325797,-0.0201194732979601,0.0066373013880188,0.0995595208202831,0.0920812249282169,-0.0456231711859985,-0.6843475677899775,-0.125444092188502,0.0074601231445802,0.1119018471687039,0.1034964720011503,-0.0835930289748153,-1.2538954346222295,-0.020130707880817,0.0066372749547945,0.0995591243219175,0.092080858212358,-0.0453265564275469,-0.6798983464132036,-0.127029927519839,0.0074496293842808,0.111744440764213,0.1033508889929392
17MAY11KV,3C418,0.0016078660348834,0.0241179905232513,-0.0134927504896822,0.005525640646839,0.0828846097025863,0.0802468759438626,-0.0448522723295402,-0.6727840849431033,-0.0324375402634533,0.0059514123833261,0.0892711857498925,0.0864302045209438,-0.0723986426241253,-1.0859796393618808,-0.0134670654443596,0.005525724770562,0.082885871558431,0.0802480976421947,-0.0455655729899002,-0.6834835948485036,-0.0321199975593451,0.0059126873195743,0.0886903097936148,0.0858678144587906
17MAY18KV,3C418,-0.0430982425404901,-0.6464736381073521,0.1742182807471692,0.011506936066652,0.1726040409997813,0.1075401491834223,-0.0744564895750575,-1.1168473436258637,0.4052498796232129,0.0131286426163715,0.1969296392455735,0.122696100626829,-0.1171025031335261,-1.7565375470028926,0.1742183785074331,0.011506936104797,0.1726040415719564,0.1075401495399133,-0.0759538950004942,-1.139308425007414,0.4093719692196629,0.0132421566573601,0.1986323498604028,0.12375696659772
18FEB03KV,3C418,-0.0274038315914627,-0.411057473871941,0.1288815427849288,0.0099962467516561,0.1499437012748423,0.2289352340400303,-0.085954886789418,-1.2893233018412706,-0.6204377429009185,0.0104838330171816,0.157257495257724,0.2401019927831834,-0.1014037754713953,-1.5210566320709296,0.1288818373284908,0.0099962467511105,0.149943701266658,0.2289352340275345,-0.0868749927551739,-1.3031248913276086,-0.61756742448812,0.0104753838531,0.1571307577965006,0.2399084890207703
