Session,Source_ID,RA_offset_ms_no_corr,RA_offset_mas_no_corr,Dec_offset_mas_no_corr,RA_std_ms_no_corr,RA_std_mas_no_corr,Dec_std_mas_no_corr,RA_offset_ms_M1,RA_offset_mas_M1,Dec_offset_mas_M1,RA_std_ms_M1,RA_std_mas_M1,Dec_std_mas_M1,RA_offset_ms_M2,RA_offset_mas_M2,Dec_offset_mas_M2,RA_std_ms_M2,RA_std_mas_M2,Dec_std_mas_M2,RA_offset_ms_M3,RA_offset_mas_M3,Dec_offset_mas_M3,RA_std_ms_M3,RA_std_mas_M3,Dec_std_mas_M3
17APR09KV,0133+476,0.0411030744854106,0.6165461172811604,-0.4504328730924953,0.0076750964310516,0.1151264464657748,0.1686877647252495,0.0385264846635076,0.577897269952615,-0.450624422372357,0.0076543110163315,0.1148146652449729,0.1682309307063517,0.0437686049652275,0.6565290744784136,-0.4545765255397782,0.0076750420458614,0.115125630687921,0.1686865694156843,0.0385288555059332,0.5779328325889992,-0.4507242366400419,0.0076549596511731,0.1148243947675966,0.1682451867828104
17APR23KV,0133+476,0.021207910512669,0.3181186576900359,-0.2830738463506463,0.0083810863064816,0.1257162945972254,0.1695764503825076,0.0184116886092439,0.2761753291386597,-0.2808594713160275,0.0083357819340899,0.1250367290113489,0.1686597965770145,0.0234424918056689,0.3516373770850336,-0.2810246570365819,0.0083811028995115,0.1257165434926738,0.1695767861131048,0.0184108351659934,0.2761625274899018,-0.2808547786738344,0.0083354949309708,0.1250324239645622,0.168653989576775
17MAY11KV,0133+476,0.0171190264116461,0.256785396174692,-0.0464492893012682,0.0076538512703353,0.1148077690550298,0.1754514301699777,0.0142540960394503,0.2138114405917548,-0.033908753504205,0.0076144728931752,0.1142170933976292,0.1745487483243977,0.0198829336147194,0.2982440042207912,-0.0463227958028245,0.0076538124648599,0.1148071869728997,0.175450540620925,0.0142531181253275,0.2137967718799132,-0.0339298349539447,0.0076140734416116,0.1142111016241742,0.1745395915815171
17MAY18KV,0133+476,0.0358064606832149,0.5370969102482235,0.1855720102592073,0.0055677879760216,0.0835168196403249,0.0841201435661729,0.0338845807547774,0.5082687113216622,0.1860774462136305,0.0055515594015001,0.0832733910225018,0.0838749564246178,0.0391168776632544,0.5867531649488171,0.1794237137267345,0.0055677879731959,0.0835168195979385,0.0841201435234803,0.0338852878179039,0.5082793172685598,0.1860645515899648,0.0055514813565866,0.0832722203487993,0.0838737772939905
18FEB03KV,0133+476,0.0205523485254736,0.308285227882104,-0.3649413119615587,0.013606018879546,0.2040902831931905,0.2247035344479837,0.0119094878644483,0.1786423179667249,-0.3224757295390184,0.0136085689644285,0.2041285344664286,0.2247456491246809,0.0245302855971003,0.3679542839565055,-0.3778840006321964,0.0136060188789288,0.2040902831839324,0.2247035344377905,0.0119084206613652,0.1786263099204781,-0.3224724733368944,0.013608588488841,0.2041288273326152,0.2247459715705427
